id;serial;valor;created_at;updated_at
866;8l89d1c43p;34350.2;2022-07-27 13:07:21.208625;2022-07-27 13:07:21.208625
867;3p1d6a8j5i;44600.7;2022-07-27 13:07:21.233539;2022-07-27 13:07:21.233539
868;lq4805i3qz;21842.1;2022-07-27 13:07:21.256351;2022-07-27 13:07:21.256351
869;mnhhoz3d91;23901.9;2022-07-27 13:07:21.279005;2022-07-27 13:07:21.279005
870;se9sd8l505;16029.1;2022-07-27 13:07:21.303010;2022-07-27 13:07:21.303010
871;c4leoj1f7n;26721.0;2022-07-27 13:07:21.326695;2022-07-27 13:07:21.326695
872;fd1p4yn461;31618.8;2022-07-27 13:07:21.349643;2022-07-27 13:07:21.349643
873;ucyopamndz;53304.8;2022-07-27 13:07:21.373810;2022-07-27 13:07:21.373810
874;td4w4wxihu;28001.2;2022-07-27 13:07:21.396134;2022-07-27 13:07:21.396134
875;zezdv506qb;43792.1;2022-07-27 13:07:21.418934;2022-07-27 13:07:21.418934
876;em7b9nlowh;27426.1;2022-07-27 13:07:21.445541;2022-07-27 13:07:21.445541
877;o95i3uel9a;27280.8;2022-07-27 13:07:21.471384;2022-07-27 13:07:21.471384
878;fs8lshy6fc;45999.8;2022-07-27 13:07:21.496518;2022-07-27 13:07:21.496518
879;5zbfzqz6uj;22938.4;2022-07-27 13:07:21.522322;2022-07-27 13:07:21.522322
880;vzcvweh4n1;43869.9;2022-07-27 13:07:21.548039;2022-07-27 13:07:21.548039
881;gakazjetl3;43838.2;2022-07-27 13:07:21.574090;2022-07-27 13:07:21.574090
882;e8sc7m3ccf;45518.0;2022-07-27 13:07:21.607741;2022-07-27 13:07:21.607741
883;osw9s0854o;58524.2;2022-07-27 13:07:21.633948;2022-07-27 13:07:21.633948
884;vuwqqgebr3;60435.2;2022-07-27 13:07:21.659653;2022-07-27 13:07:21.659653
885;6pmjva81wn;38850.5;2022-07-27 13:07:21.684814;2022-07-27 13:07:21.684814
886;wyttlwtbf8;36356.4;2022-07-27 13:07:21.710854;2022-07-27 13:07:21.710854
887;21ocrbu0z9;45663.2;2022-07-27 13:07:21.735121;2022-07-27 13:07:21.735121
888;2lufpxdgup;21066.1;2022-07-27 13:07:21.760745;2022-07-27 13:07:21.760745
889;3kpeegnzsx;36152.5;2022-07-27 13:07:21.786586;2022-07-27 13:07:21.786586
890;psw94tn63v;44304.4;2022-07-27 13:07:21.812267;2022-07-27 13:07:21.812267
891;3artwx1it5;47853.2;2022-07-27 13:07:21.841647;2022-07-27 13:07:21.841647
892;tnbm5g4faf;33270.6;2022-07-27 13:07:21.869053;2022-07-27 13:07:21.869053
893;kukxl1zbmf;54730.7;2022-07-27 13:07:21.897870;2022-07-27 13:07:21.897870
894;lq8dx4pc4y;12911.8;2022-07-27 13:07:21.925587;2022-07-27 13:07:21.925587
895;0y7sspzcsr;41157.7;2022-07-27 13:07:21.952726;2022-07-27 13:07:21.952726
896;li3ufflq5r;65302.7;2022-07-27 13:07:21.980781;2022-07-27 13:07:21.980781
897;jrzl5rdgr5;40312.8;2022-07-27 13:07:22.007269;2022-07-27 13:07:22.007269
898;e3pyml6h1s;46834.9;2022-07-27 13:07:22.033624;2022-07-27 13:07:22.033624
899;q2vrhh21hj;49722.3;2022-07-27 13:07:22.060357;2022-07-27 13:07:22.060357
900;6cvv73mja7;30730.2;2022-07-27 13:07:22.086218;2022-07-27 13:07:22.086218
901;wlfg1r9cwm;26197.8;2022-07-27 13:07:22.113100;2022-07-27 13:07:22.113100
902;hdoctssf1t;35047.7;2022-07-27 13:07:22.140783;2022-07-27 13:07:22.140783
903;th22mmawpi;43403.2;2022-07-27 13:07:22.168863;2022-07-27 13:07:22.168863
904;x47lxb5ruh;34246.9;2022-07-27 13:07:22.195701;2022-07-27 13:07:22.195701
905;blqb1tv5y0;22025.2;2022-07-27 13:07:22.221727;2022-07-27 13:07:22.221727
906;hi1x2s2e7r;28500.8;2022-07-27 13:07:22.250628;2022-07-27 13:07:22.250628
907;ecs1xsdht2;45727.2;2022-07-27 13:07:22.277733;2022-07-27 13:07:22.277733
908;d3ul2ifzek;47768.8;2022-07-27 13:07:22.305263;2022-07-27 13:07:22.305263
909;tc4ubejigx;13415.5;2022-07-27 13:07:22.334039;2022-07-27 13:07:22.334039
910;uvtsrptr49;12380.1;2022-07-27 13:07:22.362008;2022-07-27 13:07:22.362008
911;3fp5x18hoz;34552.2;2022-07-27 13:07:22.390140;2022-07-27 13:07:22.390140
912;kjy7ga2a24;35579.3;2022-07-27 13:07:22.422148;2022-07-27 13:07:22.422148
913;94nguho4f1;50892.9;2022-07-27 13:07:22.447509;2022-07-27 13:07:22.447509
914;8cod3v0lb1;21349.7;2022-07-27 13:07:22.466250;2022-07-27 13:07:22.466250
915;c5l0fcuii5;38343.0;2022-07-27 13:07:22.481241;2022-07-27 13:07:22.481241
916;02y5ow9rmy;26854.0;2022-07-27 13:07:22.495976;2022-07-27 13:07:22.495976
917;m5gepj2vfv;23685.7;2022-07-27 13:07:22.512610;2022-07-27 13:07:22.512610
918;slamm7bdbt;28487.9;2022-07-27 13:07:22.530009;2022-07-27 13:07:22.530009
919;1qjho07ozg;30920.4;2022-07-27 13:07:22.549860;2022-07-27 13:07:22.549860
920;c2mlpucbhq;48686.3;2022-07-27 13:07:22.570884;2022-07-27 13:07:22.570884
921;1qrv7cjgyn;46459.4;2022-07-27 13:07:22.592140;2022-07-27 13:07:22.592140
922;cgdi5lxqbo;29135.9;2022-07-27 13:07:22.615946;2022-07-27 13:07:22.615946
923;ydozh4f52r;17986.5;2022-07-27 13:07:22.641699;2022-07-27 13:07:22.641699
924;eh3cosko0k;40012.9;2022-07-27 13:07:22.669518;2022-07-27 13:07:22.669518
925;9zalk3k14a;22470.9;2022-07-27 13:07:22.698278;2022-07-27 13:07:22.698278
926;jvnzfsg01t;10328.4;2022-07-27 13:07:22.723336;2022-07-27 13:07:22.723336
927;44zrhkmnvz;27752.8;2022-07-27 13:07:22.753266;2022-07-27 13:07:22.753266
928;ul7r1zadc5;63333.6;2022-07-27 13:07:22.781748;2022-07-27 13:07:22.781748
929;krfzxld9yg;20294.3;2022-07-27 13:07:22.808681;2022-07-27 13:07:22.808681
930;icmod25698;34255.3;2022-07-27 13:07:22.828954;2022-07-27 13:07:22.828954
931;q3l1ive26k;23250.9;2022-07-27 13:07:22.848607;2022-07-27 13:07:22.848607
932;247oonwv0i;47321.0;2022-07-27 13:07:22.869010;2022-07-27 13:07:22.869010
933;qop1x5loas;51335.1;2022-07-27 13:07:22.888641;2022-07-27 13:07:22.888641
934;j9xnh66swx;45460.8;2022-07-27 13:07:22.909471;2022-07-27 13:07:22.909471
935;owmve3bv7w;49623.0;2022-07-27 13:07:22.932202;2022-07-27 13:07:22.932202
936;leenrj8q0b;45463.0;2022-07-27 13:07:22.958187;2022-07-27 13:07:22.958187
937;77rhcu4czu;29624.3;2022-07-27 13:07:22.985768;2022-07-27 13:07:22.985768
938;1qlm8tpoc5;22346.3;2022-07-27 13:07:23.014449;2022-07-27 13:07:23.014449
939;g7m5hj1c11;46031.2;2022-07-27 13:07:23.040886;2022-07-27 13:07:23.040886
940;mwgc1s3aib;43596.3;2022-07-27 13:07:23.068629;2022-07-27 13:07:23.068629
941;4luca39axv;21729.9;2022-07-27 13:07:23.096127;2022-07-27 13:07:23.096127
942;ymuo057e98;31610.6;2022-07-27 13:07:23.115754;2022-07-27 13:07:23.115754
943;b7uz4v3s6a;34060.5;2022-07-27 13:07:23.137920;2022-07-27 13:07:23.137920
944;893dm9bvls;42548.3;2022-07-27 13:07:23.161583;2022-07-27 13:07:23.161583
945;ds2cajuvy3;35822.7;2022-07-27 13:07:23.185120;2022-07-27 13:07:23.185120
946;tixbms1psr;54683.8;2022-07-27 13:07:23.208521;2022-07-27 13:07:23.208521
947;qyzxxb1hxi;4630.92;2022-07-27 13:07:23.228502;2022-07-27 13:07:23.228502
948;1i80ki4c7w;27199.2;2022-07-27 13:07:23.248299;2022-07-27 13:07:23.248299
949;3tcwiwazgd;38093.8;2022-07-27 13:07:23.270820;2022-07-27 13:07:23.270820
950;d59h3v5xma;8563.41;2022-07-27 13:07:23.292673;2022-07-27 13:07:23.292673
951;tvl3jnav4t;19940.5;2022-07-27 13:07:23.313319;2022-07-27 13:07:23.313319
952;juk2266xrf;2410.81;2022-07-27 13:07:23.337148;2022-07-27 13:07:23.337148
953;2nlp404liq;11446.0;2022-07-27 13:07:23.359018;2022-07-27 13:07:23.359018
954;vcl8ft33z9;11807.8;2022-07-27 13:07:23.381408;2022-07-27 13:07:23.381408
955;kwa22lpx9a;4162.65;2022-07-27 13:07:23.406630;2022-07-27 13:07:23.406630
956;pmja1qf3iu;10429.3;2022-07-27 13:07:23.428547;2022-07-27 13:07:23.428547
957;f9nvf4ja1x;9376.31;2022-07-27 13:07:23.452518;2022-07-27 13:07:23.452518
958;imuse2m2y8;9405.73;2022-07-27 13:07:23.494284;2022-07-27 13:07:23.494284
959;wko4bnmc6y;9062.22;2022-07-27 13:07:23.525183;2022-07-27 13:07:23.525183
960;ctwnhpnttr;11301.2;2022-07-27 13:07:23.558114;2022-07-27 13:07:23.558114
961;2o5ddzodmt;12279.7;2022-07-27 13:07:23.590418;2022-07-27 13:07:23.590418
962;ek2x4b6uce;8451.08;2022-07-27 13:07:23.621901;2022-07-27 13:07:23.621901
963;bx4de6z2vk;5470.63;2022-07-27 13:07:23.655467;2022-07-27 13:07:23.655467
964;0665mhuwtj;9143.77;2022-07-27 13:07:23.688185;2022-07-27 13:07:23.688185
965;azfwbgqkhf;9464.2;2022-07-27 13:07:23.716313;2022-07-27 13:07:23.716313
966;q8oy73460i;7901.11;2022-07-27 13:07:23.740847;2022-07-27 13:07:23.740847
967;2082fzfn74;8425.33;2022-07-27 13:07:23.765921;2022-07-27 13:07:23.765921
968;rk34k1ipe8;11642.5;2022-07-27 13:07:23.788528;2022-07-27 13:07:23.788528
969;s0ive6fb0m;9629.31;2022-07-27 13:07:23.813053;2022-07-27 13:07:23.813053
970;tbaemj6x45;12369.5;2022-07-27 13:07:23.837036;2022-07-27 13:07:23.837036
971;ghy0cuf607;10933.1;2022-07-27 13:07:23.861643;2022-07-27 13:07:23.861643
972;mk1zs1311i;8220.27;2022-07-27 13:07:23.884522;2022-07-27 13:07:23.884522
973;db8naxvnws;10217.1;2022-07-27 13:07:23.908814;2022-07-27 13:07:23.908814
974;7abrv0rv19;5977.64;2022-07-27 13:07:23.932985;2022-07-27 13:07:23.932985
975;ycovfzh4od;6058.24;2022-07-27 13:07:23.959364;2022-07-27 13:07:23.959364
976;2j112oi8cq;13591.1;2022-07-27 13:07:23.985233;2022-07-27 13:07:23.985233
977;xb55wvys34;10816.5;2022-07-27 13:07:24.012870;2022-07-27 13:07:24.012870
978;d555vuk9kb;13283.8;2022-07-27 13:07:24.038482;2022-07-27 13:07:24.038482
979;kp0nvssidh;5802.97;2022-07-27 13:07:24.064424;2022-07-27 13:07:24.064424
980;7exsyad73q;11632.6;2022-07-27 13:07:24.090627;2022-07-27 13:07:24.090627
981;wdbesed30b;9901.25;2022-07-27 13:07:24.116944;2022-07-27 13:07:24.116944
982;a1tlpvguuo;5496.9;2022-07-27 13:07:24.142555;2022-07-27 13:07:24.142555
983;pw65kx1epb;5756.32;2022-07-27 13:07:24.169003;2022-07-27 13:07:24.169003
984;q4sii94f1a;10434.7;2022-07-27 13:07:24.196440;2022-07-27 13:07:24.196440
985;k4zacz724m;14004.1;2022-07-27 13:07:24.222717;2022-07-27 13:07:24.222717
986;4x98gto49s;8561.19;2022-07-27 13:07:24.249716;2022-07-27 13:07:24.249716
987;9uo81r6325;14420.4;2022-07-27 13:07:24.277842;2022-07-27 13:07:24.277842
988;mi8qbnqsh8;12926.1;2022-07-27 13:07:24.305990;2022-07-27 13:07:24.305990
989;tc5lze25cg;10552.2;2022-07-27 13:07:24.333752;2022-07-27 13:07:24.333752
990;cl6jwthw3j;12911.1;2022-07-27 13:07:24.361085;2022-07-27 13:07:24.361085
991;tgga9xqbq3;8606.73;2022-07-27 13:07:24.387323;2022-07-27 13:07:24.387323
992;99fh0l6hhp;11211.5;2022-07-27 13:07:24.413449;2022-07-27 13:07:24.413449
993;rdq09wwvdp;5718.76;2022-07-27 13:07:24.441134;2022-07-27 13:07:24.441134
994;zduni5y7vu;8363.34;2022-07-27 13:07:24.470184;2022-07-27 13:07:24.470184
995;zidf94m6wl;8513.66;2022-07-27 13:07:24.496821;2022-07-27 13:07:24.496821
996;a4rfclc2f6;10658.0;2022-07-27 13:07:24.524991;2022-07-27 13:07:24.524991
997;9gab8mvymy;9563.9;2022-07-27 13:07:24.553742;2022-07-27 13:07:24.553742
998;bstpjlex4l;12683.8;2022-07-27 13:07:24.580349;2022-07-27 13:07:24.580349
999;9lsom0daj0;12866.4;2022-07-27 13:07:24.607317;2022-07-27 13:07:24.607317
1000;oprwiwc35u;7197.62;2022-07-27 13:07:24.633466;2022-07-27 13:07:24.633466
1001;8817a2otin;12549.6;2022-07-27 13:07:24.661406;2022-07-27 13:07:24.661406
1002;re8ifof92v;10800.2;2022-07-27 13:07:24.689118;2022-07-27 13:07:24.689118
1003;7jm1dhkveg;17718.1;2022-07-27 13:07:24.718480;2022-07-27 13:07:24.718480
1004;djqxnvwcy2;26581.6;2022-07-27 13:07:24.744205;2022-07-27 13:07:24.744205
1005;1m88m3u1qj;10594.0;2022-07-27 13:07:24.773305;2022-07-27 13:07:24.773305
1006;kqjfwn04bc;27406.9;2022-07-27 13:07:24.799992;2022-07-27 13:07:24.799992
1007;b490zcrx89;16627.8;2022-07-27 13:07:24.828639;2022-07-27 13:07:24.828639
1008;7wdz1ft4h4;3913.46;2022-07-27 13:07:24.856851;2022-07-27 13:07:24.856851
1009;3jhfriur53;12771.1;2022-07-27 13:07:24.884132;2022-07-27 13:07:24.884132
1010;g5tkm6g97u;8217.75;2022-07-27 13:07:24.910501;2022-07-27 13:07:24.910501
1011;iq4maor8yz;23829.4;2022-07-27 13:07:24.937613;2022-07-27 13:07:24.937613
1012;f9bx31nex6;17821.3;2022-07-27 13:07:24.964016;2022-07-27 13:07:24.964016
1013;114e8z8m6e;24088.9;2022-07-27 13:07:24.991032;2022-07-27 13:07:24.991032
1014;nizr6owwu7;30245.8;2022-07-27 13:07:25.017536;2022-07-27 13:07:25.017536
1015;3w2km8ymrb;20258.8;2022-07-27 13:07:25.045540;2022-07-27 13:07:25.045540
1016;hhwfsiz78q;23406.1;2022-07-27 13:07:25.075928;2022-07-27 13:07:25.075928
1017;59zqfcjbn6;21610.7;2022-07-27 13:07:25.101991;2022-07-27 13:07:25.101991
1018;czvmh83e05;13900.2;2022-07-27 13:07:25.129131;2022-07-27 13:07:25.129131
1019;hny83ejy8b;15898.3;2022-07-27 13:07:25.157686;2022-07-27 13:07:25.157686
1020;xwie5gsgm9;11857.9;2022-07-27 13:07:25.184722;2022-07-27 13:07:25.184722
1021;zcyalw7ktt;19206.7;2022-07-27 13:07:25.214807;2022-07-27 13:07:25.214807
1022;mrzh8pcvi8;18711.8;2022-07-27 13:07:25.246306;2022-07-27 13:07:25.246306
1023;vg9v02wcac;17565.6;2022-07-27 13:07:25.273292;2022-07-27 13:07:25.273292
1024;qmfnyvlhlr;17386.7;2022-07-27 13:07:25.300021;2022-07-27 13:07:25.300021
1025;rkco022jo3;27637.5;2022-07-27 13:07:25.326461;2022-07-27 13:07:25.326461
1026;tg4sg0zqeq;19170.9;2022-07-27 13:07:25.349246;2022-07-27 13:07:25.349246
1027;28s5bnze2t;21796.8;2022-07-27 13:07:25.373621;2022-07-27 13:07:25.373621
1028;agcr95e8yi;11796.1;2022-07-27 13:07:25.397685;2022-07-27 13:07:25.397685
1029;6qveis2d99;13030.6;2022-07-27 13:07:25.421179;2022-07-27 13:07:25.421179
1030;gydohw573n;28259.8;2022-07-27 13:07:25.446128;2022-07-27 13:07:25.446128
1031;lj0nl3ph3z;26424.4;2022-07-27 13:07:25.470432;2022-07-27 13:07:25.470432
1032;tw9qfrj5g3;15849.6;2022-07-27 13:07:25.494625;2022-07-27 13:07:25.494625
1033;eacesyryac;16430.8;2022-07-27 13:07:25.525871;2022-07-27 13:07:25.525871
1034;tw9vv4eyq6;20724.0;2022-07-27 13:07:25.553595;2022-07-27 13:07:25.553595
1035;a8w32nhztc;18087.6;2022-07-27 13:07:25.577201;2022-07-27 13:07:25.577201
1036;tlf70w0dna;17059.4;2022-07-27 13:07:25.602824;2022-07-27 13:07:25.602824
1037;k554v2t3i5;23490.7;2022-07-27 13:07:25.629593;2022-07-27 13:07:25.629593
1038;qpdr98yls6;30304.4;2022-07-27 13:07:25.655204;2022-07-27 13:07:25.655204
1039;lq5z3oscdk;22080.0;2022-07-27 13:07:25.680808;2022-07-27 13:07:25.680808
1040;6uzs4ceua7;7719.41;2022-07-27 13:07:25.704402;2022-07-27 13:07:25.704402
1041;svjg4gx32j;11085.4;2022-07-27 13:07:25.729644;2022-07-27 13:07:25.729644
1042;jj1rgsqes5;21818.9;2022-07-27 13:07:25.751644;2022-07-27 13:07:25.751644
1043;xuy3h88e54;15775.0;2022-07-27 13:07:25.773541;2022-07-27 13:07:25.773541
1044;eigdv4ug7p;19045.9;2022-07-27 13:07:25.795498;2022-07-27 13:07:25.795498
1045;2zf26n0obe;19760.0;2022-07-27 13:07:25.826248;2022-07-27 13:07:25.826248
1046;luris14mzn;8453.31;2022-07-27 13:07:25.854030;2022-07-27 13:07:25.854030
1047;aghm62jdge;17400.2;2022-07-27 13:07:25.881013;2022-07-27 13:07:25.881013
1048;hvrt18jgqa;22920.0;2022-07-27 13:07:25.908979;2022-07-27 13:07:25.908979
1049;8xqsndtdm3;24927.2;2022-07-27 13:07:25.935414;2022-07-27 13:07:25.935414
1050;lw8tv6haax;19892.9;2022-07-27 13:07:25.963910;2022-07-27 13:07:25.963910
1051;g8avjg6rpb;19866.8;2022-07-27 13:07:25.990246;2022-07-27 13:07:25.990246
1052;dpvojxngo8;25758.4;2022-07-27 13:07:26.016953;2022-07-27 13:07:26.016953
1053;61ivlaalzt;15183.6;2022-07-27 13:07:26.044798;2022-07-27 13:07:26.044798
1054;uryqnkq0fd;14417.8;2022-07-27 13:07:26.072103;2022-07-27 13:07:26.072103
1055;7vonab0vgv;18861.0;2022-07-27 13:07:26.098737;2022-07-27 13:07:26.098737
1056;yyskt5xdvj;12355.0;2022-07-27 13:07:26.125128;2022-07-27 13:07:26.125128
1057;9et2ws4o67;16653.6;2022-07-27 13:07:26.152111;2022-07-27 13:07:26.152111
1058;zj4v3aarar;12725.0;2022-07-27 13:07:26.180319;2022-07-27 13:07:26.180319
1059;lqiy1o0gjg;11529.2;2022-07-27 13:07:26.207027;2022-07-27 13:07:26.207027
1060;2dcopoi1bo;-102.133;2022-07-27 13:07:26.233895;2022-07-27 13:07:26.233895
1061;ezqgbx8au0;12361.6;2022-07-27 13:07:26.261023;2022-07-27 13:07:26.261023
1062;mqxxzwmj5s;2804.51;2022-07-27 13:07:26.284922;2022-07-27 13:07:26.284922
1063;yfsjw3dpif;11082.4;2022-07-27 13:07:26.308906;2022-07-27 13:07:26.308906
1064;7x3qotvnsz;10511.6;2022-07-27 13:07:26.333725;2022-07-27 13:07:26.333725
1065;f0g0fjbbpz;13322.9;2022-07-27 13:07:26.360420;2022-07-27 13:07:26.360420
1066;lmez0wmu23;15548.8;2022-07-27 13:07:26.388367;2022-07-27 13:07:26.388367
1067;u6n486jsd6;7357.59;2022-07-27 13:07:26.417567;2022-07-27 13:07:26.417567
1068;rgu2wqlet7;13592.4;2022-07-27 13:07:26.444455;2022-07-27 13:07:26.444455
1069;7y9j3tl4vk;8274.59;2022-07-27 13:07:26.471478;2022-07-27 13:07:26.471478
1070;jviad2hmmg;9934.0;2022-07-27 13:07:26.497419;2022-07-27 13:07:26.497419
1071;anyim0h885;17547.9;2022-07-27 13:07:26.520784;2022-07-27 13:07:26.520784
1072;ns15j5wh2m;16158.1;2022-07-27 13:07:26.542951;2022-07-27 13:07:26.542951
1073;y68yq8gyes;6001.67;2022-07-27 13:07:26.565652;2022-07-27 13:07:26.565652
1074;cdjcirxzai;11517.5;2022-07-27 13:07:26.588329;2022-07-27 13:07:26.588329
1075;s937z84hf7;9334.54;2022-07-27 13:07:26.610506;2022-07-27 13:07:26.610506
1076;hbfh3977ib;17392.1;2022-07-27 13:07:26.632323;2022-07-27 13:07:26.632323
1077;2hy2ebmjsn;14445.4;2022-07-27 13:07:26.654000;2022-07-27 13:07:26.654000
1078;7g9ebqb9az;15245.3;2022-07-27 13:07:26.681042;2022-07-27 13:07:26.681042
1079;vmwa9czw9u;12992.6;2022-07-27 13:07:26.708107;2022-07-27 13:07:26.708107
1080;u24tg6fzhf;7470.27;2022-07-27 13:07:26.734599;2022-07-27 13:07:26.734599
1081;09mv5mvyn4;8354.91;2022-07-27 13:07:26.758653;2022-07-27 13:07:26.758653
1082;db8bez8j8b;14988.7;2022-07-27 13:07:26.785497;2022-07-27 13:07:26.785497
1083;1st2h1zl1w;11817.1;2022-07-27 13:07:26.815085;2022-07-27 13:07:26.815085
1084;zooyfz5gel;17693.8;2022-07-27 13:07:26.844239;2022-07-27 13:07:26.844239
1085;5c4twmh8cy;11098.6;2022-07-27 13:07:26.873586;2022-07-27 13:07:26.873586
1086;xln2msinal;21135.3;2022-07-27 13:07:26.902033;2022-07-27 13:07:26.902033
1087;hkoav67jhb;12111.1;2022-07-27 13:07:26.928405;2022-07-27 13:07:26.928405
1088;8ztzztdiqz;7557.67;2022-07-27 13:07:26.957469;2022-07-27 13:07:26.957469
1089;hcym2dxrhn;12730.3;2022-07-27 13:07:26.985288;2022-07-27 13:07:26.985288
1090;yf95cenap3;8277.87;2022-07-27 13:07:27.013388;2022-07-27 13:07:27.013388
1091;r469ehajyg;11175.6;2022-07-27 13:07:27.041942;2022-07-27 13:07:27.041942
1092;jw2x68k7x8;15931.4;2022-07-27 13:07:27.070292;2022-07-27 13:07:27.070292
1093;18h494w0i1;3735.16;2022-07-27 13:07:27.109553;2022-07-27 13:07:27.109553
1094;dweadyso73;7629.48;2022-07-27 13:07:27.136300;2022-07-27 13:07:27.136300
1095;sk48u91k60;12407.5;2022-07-27 13:07:27.164672;2022-07-27 13:07:27.164672
1096;4zmwwbsu3t;11137.5;2022-07-27 13:07:27.190964;2022-07-27 13:07:27.190964
1097;v2dbji5vgi;9767.04;2022-07-27 13:07:27.217396;2022-07-27 13:07:27.217396
1098;z25jvxdlh0;12328.3;2022-07-27 13:07:27.245025;2022-07-27 13:07:27.245025
1099;urak6ockcr;6016.94;2022-07-27 13:07:27.271413;2022-07-27 13:07:27.271413
1100;nlrvvt6ifv;10590.4;2022-07-27 13:07:27.298707;2022-07-27 13:07:27.298707
1101;hd52lkfmys;10413.4;2022-07-27 13:07:27.326731;2022-07-27 13:07:27.326731
1102;zucflqff3m;11115.0;2022-07-27 13:07:27.353124;2022-07-27 13:07:27.353124
1103;i7fjpon41m;7318.31;2022-07-27 13:07:27.380875;2022-07-27 13:07:27.380875
1104;rfs3f6ags6;7190.9;2022-07-27 13:07:27.408716;2022-07-27 13:07:27.408716
1105;v0vslfo3tu;10534.4;2022-07-27 13:07:27.435210;2022-07-27 13:07:27.435210
1106;4efr7qwvnz;13363.4;2022-07-27 13:07:27.460867;2022-07-27 13:07:27.460867
1107;5g43degue4;6997.13;2022-07-27 13:07:27.487101;2022-07-27 13:07:27.487101
1108;wec59rhky5;6075.74;2022-07-27 13:07:27.513814;2022-07-27 13:07:27.513814
1109;8x9p2wk0nw;12874.4;2022-07-27 13:07:27.542673;2022-07-27 13:07:27.542673
1110;a62i9sjtei;11458.6;2022-07-27 13:07:27.569071;2022-07-27 13:07:27.569071
1111;fuqx1co5i0;10454.1;2022-07-27 13:07:27.597977;2022-07-27 13:07:27.597977
1112;vc6d6tp3rp;9390.77;2022-07-27 13:07:27.624792;2022-07-27 13:07:27.624792
1113;e9swhwyoi0;7056.78;2022-07-27 13:07:27.644806;2022-07-27 13:07:27.644806
1114;kzjmz8dv33;7302.19;2022-07-27 13:07:27.663131;2022-07-27 13:07:27.663131
1115;1nwrsxjdlq;11613.1;2022-07-27 13:07:27.682199;2022-07-27 13:07:27.682199
1116;tjxsugkym3;7168.99;2022-07-27 13:07:27.701720;2022-07-27 13:07:27.701720
1117;ncxyi4b7mg;13873.5;2022-07-27 13:07:27.727175;2022-07-27 13:07:27.727175
1118;stcsykykv3;15881.5;2022-07-27 13:07:27.749026;2022-07-27 13:07:27.749026
1119;yako9flact;7806.54;2022-07-27 13:07:27.771809;2022-07-27 13:07:27.771809
1120;lq7ey8jrnv;8298.92;2022-07-27 13:07:27.798417;2022-07-27 13:07:27.798417
1121;sm5lpgrw12;12081.8;2022-07-27 13:07:27.824725;2022-07-27 13:07:27.824725
1122;sp94uxa76h;8993.29;2022-07-27 13:07:27.845648;2022-07-27 13:07:27.845648
1123;zsruo1qmga;15529.5;2022-07-27 13:07:27.866046;2022-07-27 13:07:27.866046
1124;qk2vjozeju;16533.9;2022-07-27 13:07:27.886049;2022-07-27 13:07:27.886049
1125;p23aq2ohe0;9356.38;2022-07-27 13:07:27.906105;2022-07-27 13:07:27.906105
1126;xptt06ols2;11522.7;2022-07-27 13:07:27.927808;2022-07-27 13:07:27.927808
1127;he1p7d83rn;12519.8;2022-07-27 13:07:27.948167;2022-07-27 13:07:27.948167
1128;7jl9ljrvk9;11933.1;2022-07-27 13:07:27.968454;2022-07-27 13:07:27.968454
1129;98u3nzmf82;13883.3;2022-07-27 13:07:27.988032;2022-07-27 13:07:27.988032
1130;vrb7ntmsva;6007.42;2022-07-27 13:07:28.007651;2022-07-27 13:07:28.007651
1131;noxqg3gsah;7953.22;2022-07-27 13:07:28.027765;2022-07-27 13:07:28.027765
1132;di74q5xdie;12813.4;2022-07-27 13:07:28.046741;2022-07-27 13:07:28.046741
1133;uubi68hm52;13447.1;2022-07-27 13:07:28.066541;2022-07-27 13:07:28.066541
1134;29z7c44o94;8719.78;2022-07-27 13:07:28.093878;2022-07-27 13:07:28.093878
1135;kqk6mb1n12;9303.81;2022-07-27 13:07:28.117962;2022-07-27 13:07:28.117962
1136;sbyegfz5tu;12256.2;2022-07-27 13:07:28.145476;2022-07-27 13:07:28.145476
1137;63ilaffhr3;16994.9;2022-07-27 13:07:28.173559;2022-07-27 13:07:28.173559
1138;k3ty7jci9z;21490.4;2022-07-27 13:07:28.196682;2022-07-27 13:07:28.196682
1139;fwg0mfggf4;10273.9;2022-07-27 13:07:28.218308;2022-07-27 13:07:28.218308
1140;55lqd7j4sf;10328.1;2022-07-27 13:07:28.239499;2022-07-27 13:07:28.239499
1141;ptdjj6ysrp;14935.2;2022-07-27 13:07:28.262013;2022-07-27 13:07:28.262013
1142;g53iy3a6ew;9941.59;2022-07-27 13:07:28.290274;2022-07-27 13:07:28.290274
1143;hjwp4fp16y;12974.9;2022-07-27 13:07:28.317044;2022-07-27 13:07:28.317044
1144;m79xck7euj;11511.6;2022-07-27 13:07:28.341198;2022-07-27 13:07:28.341198
1145;qpotvy73qh;12165.6;2022-07-27 13:07:28.364061;2022-07-27 13:07:28.364061
1146;gpqh2oxkh3;8038.97;2022-07-27 13:07:28.389816;2022-07-27 13:07:28.389816
1147;m2pgxeuaka;11467.7;2022-07-27 13:07:28.418566;2022-07-27 13:07:28.418566
1148;4e5cqnj874;12532.4;2022-07-27 13:07:28.448162;2022-07-27 13:07:28.448162
1149;68sgcz7s5f;5121.2;2022-07-27 13:07:28.478101;2022-07-27 13:07:28.478101
1150;6i4ng3wnju;9190.47;2022-07-27 13:07:28.504379;2022-07-27 13:07:28.504379
